Wall time,Step,Value
1685798565.475376,16191,0.19859950244426727
1685798836.395407,40253,0.10961910337209702
1685799058.4762964,59170,0.16482087969779968
1685799206.824857,71718,0.1915244460105896
1685799219.2217805,72517,0.3970162272453308
1685799274.955085,76986,0.44835013151168823
1685799299.3771505,78757,0.6251274943351746
1685799316.0946796,79962,0.6320393085479736
1685799389.3920932,85909,0.5938475131988525
1685799397.279635,86390,0.7628495097160339
1685799402.5053089,86829,0.43461093306541443
1685799435.7648716,89692,0.5165984034538269
1685799450.640866,90975,0.5845098495483398
1685799462.6901524,91986,0.6693016886711121
1685799471.228435,92719,0.575339138507843
1685799479.559628,93427,0.6538592576980591
1685799495.7037485,94795,0.5674506425857544
1685799507.8398182,95831,0.6634378433227539
1685799518.9798331,96776,0.858993411064148
1685799526.7019954,97417,0.646061897277832
1685799542.6290658,98770,0.7837113738059998
1685799561.794576,100117,1.3728845119476318
1685799570.2984302,100835,0.9152333736419678
1685799588.905327,102425,0.7686695456504822
1685799601.2429113,103462,0.7914438247680664
1685799611.348335,104311,0.7816023230552673
1685799626.147211,105564,0.7042752504348755
1685799644.2663715,107101,0.8685683608055115
1685799655.8719091,108092,0.892974853515625
1685799667.4314551,109083,0.7660418748855591
1685799685.1364977,110582,0.8716912269592285
1685799696.4143472,111531,0.9625890254974365
1685799715.9918213,113186,0.7031518816947937
1685799722.128719,113709,0.8821224570274353
1685799744.780562,115305,0.7010984420776367
1685799757.8656185,116178,0.6716050505638123
1685799763.9386525,116685,0.819165825843811
1685799778.974331,117965,0.9347190856933594
1685799788.146083,118748,0.6517871618270874
1685799805.7447956,120259,1.1345330476760864
1685799810.2881544,120646,0.8814632296562195
1685799825.82304,121969,0.6555687189102173
1685799834.454921,122698,0.6794941425323486
1685799849.754811,123991,0.8382201194763184
1685799860.7625132,124917,0.8665933609008789
1685799870.0435765,125699,0.7081621885299683
1685799890.5517232,127426,0.8327512145042419
1685799906.7295482,128797,0.7751066088676453
1685799923.0919948,129936,0.6926711797714233
1685799937.9601471,130951,0.9081165194511414
1685799945.1330755,131562,0.775920033454895
1685799963.8707974,133161,0.7374091148376465
1685799972.926954,133930,0.6669125556945801
1685799990.7957838,135457,0.6035589575767517
1685800009.7402668,136816,0.7282462120056152
1685800022.6551354,137683,0.720458984375
1685800041.0122921,139232,0.6766945123672485
1685800054.721217,140128,1.326596736907959
1685800070.4543152,141196,0.771828293800354
1685800076.8216736,141731,0.7013956904411316
1685800081.4943974,142120,0.6860681772232056
1685800095.873561,143348,1.0928720235824585
1685800117.9479334,145243,0.7067536115646362
1685800126.995007,146018,0.7322840690612793
1685800143.018477,147397,0.6825178861618042
1685800153.6437397,148294,0.7135928869247437
1685800173.2100139,149952,0.7208030223846436
1685800197.2411277,152001,0.7655208110809326
1685800219.0030527,153642,0.6892566084861755
1685800235.1253695,154763,0.8945090770721436
1685800250.620799,155800,1.0033526420593262
1685800263.691748,156673,0.6329749822616577
1685800278.9251714,157970,0.8552299737930298
1685800285.8750446,158555,0.7288744449615479
1685800297.407004,159544,0.7261049151420593
1685800311.705426,160750,0.8034984469413757
1685800321.0815113,161534,0.776195228099823
1685800331.0654633,162382,0.6628624200820923
1685800344.245365,163501,0.6912420988082886
1685800356.4356332,164540,0.6151127219200134
1685800368.0265024,165525,0.7145365476608276
1685800382.9285252,166789,0.5978982448577881
1685800392.5682905,167600,0.5943901538848877
1685800404.288221,168585,0.5529099702835083
1685800414.862325,169482,0.7842731475830078
1685800419.1981332,169849,0.8626914024353027
1685800436.4273572,171318,0.8597177863121033
1685800446.4078913,172162,0.7142150402069092
1685800456.0256279,172984,0.879065752029419
1685800469.687341,174129,0.6335965394973755
1685800481.839898,175158,0.7515305280685425
1685800494.7348392,176250,1.0611742734909058
1685800503.808679,177025,0.6961313486099243
1685800522.5911927,178638,0.7245922088623047
1685800526.8365314,178995,0.6691992282867432
1685800537.335678,179881,0.8710817098617554
1685800548.269562,180798,0.7681952714920044
1685800562.661931,182009,0.6162025928497314
1685800578.439501,183352,0.7007846236228943
1685800587.769644,184139,0.7081203460693359
1685800608.2844114,185878,0.5803244113922119
1685800615.6503122,186243,0.6539962887763977
1685800637.2275689,188060,0.6114113330841064
1685800647.8008049,188957,0.7871860265731812
1685800671.0534906,190666,1.2678617238998413
1685800680.4669638,191189,0.6355266571044922
1685800693.0985382,192271,0.6933026313781738
