Wall time,Step,Value
1685963006.04658,24062,401.0
1685963229.9670432,48124,400.5
1685963451.3029292,72186,399.0
1685963527.0765414,80523,479.75
1685963538.4631722,81000,527.0
1685963766.2325113,105062,524.5
1685963843.9957614,113413,553.7142944335938
1685964003.5797024,129634,573.125
1685964088.4570131,137921,590.6666870117188
1685964212.4922013,150208,624.2000122070312
1685964450.3671036,174270,654.9091186523438
1685964618.9972663,190868,695.9166870117188
1685964744.2404885,203013,743.5384521484375
1685964751.655319,203758,767.0
1685964762.0241838,204129,764.6666870117188
1685964882.981864,216377,862.6875
1685964934.438851,220970,938.1764526367188
1685964973.1495469,224263,972.2222290039062
1685965022.3476646,228577,1023.5263061523438
1685965049.505616,230612,1052.449951171875
1685965072.1159344,232254,1070.3333740234375
1685965088.5181913,233321,1077.0
1685965144.8222635,238312,1102.95654296875
1685965169.549113,240107,1116.75
1685965202.8427565,242743,1160.280029296875
1685965284.037235,249875,1201.4615478515625
1685965310.3633635,251159,1209.629638671875
1685965359.6557395,255425,1264.6785888671875
1685965392.43958,257948,1279.2069091796875
1685965432.66288,261234,1295.86669921875
1685965473.1294959,264590,1330.709716796875
1685965499.036105,266503,1359.625
1685965524.8806667,268507,1388.3939208984375
1685965543.3698921,269666,1389.61767578125
1685965588.4273949,273443,1410.5428466796875
1685965618.634615,275823,1415.52783203125
1685965647.4391196,277622,1405.7838134765625
1685965686.046489,281366,1428.868408203125
1685965715.477706,283646,1454.0
1685965749.4682405,286299,1481.1500244140625
1685965771.7713614,287838,1497.731689453125
1685965792.0109518,289015,1500.047607421875
1685965817.2591016,290982,1520.7674560546875
1685965840.5308928,292575,1518.54541015625
1685965854.158201,293884,1516.77783203125
1685965881.7783992,296566,1549.521728515625
1685965906.752848,298366,1569.829833984375
1685965927.0474367,299736,1581.9791259765625
1685965945.2716653,300887,1584.7142333984375
1685965978.2459812,303446,1609.5999755859375
1685966001.202663,305077,1617.058837890625
1685966023.6543245,306584,1624.980712890625
1685966045.7201817,308056,1636.8489990234375
1685966068.620018,309594,1641.370361328125
1685966087.559322,310847,1637.7091064453125
1685966102.4596646,312303,1635.4107666015625
1685966109.446315,312988,1626.0526123046875
1685966131.1494782,315118,1639.4827880859375
1685966154.488335,317396,1654.728759765625
1685966189.960009,320224,1679.88330078125
1685966218.517465,322362,1689.5902099609375
1685966237.1189897,323537,1687.1612548828125
1685966250.4978068,324842,1685.7301025390625
1685966265.733044,326333,1688.578125
1685966279.1260045,327641,1685.5076904296875
1685966293.087247,329001,1686.8787841796875
1685966313.7294533,331003,1705.7313232421875
1685966333.4226708,332276,1704.7794189453125
1685966353.8099558,334273,1704.072509765625
1685966375.0964105,336365,1713.05712890625
1685966397.2572331,337870,1716.7886962890625
1685966412.8233888,338893,1712.84716796875
1685966429.5015388,340523,1714.72607421875
1685966441.7287078,341718,1712.95947265625
1685966455.5396898,343063,1718.2667236328125
1685966477.384508,344564,1720.4736328125
1685966499.734998,346110,1723.80517578125
1685966522.2433827,347637,1721.7564697265625
1685966532.830253,348672,1715.1138916015625
1685966561.370716,351451,1732.6624755859375
1685966578.3693051,352468,1724.7037353515625
1685966592.11195,353809,1721.8658447265625
1685966605.208138,355093,1722.3011474609375
1685966620.462058,356583,1720.7142333984375
1685966631.5352962,357660,1722.0235595703125
1685966646.4020326,359119,1723.7906494140625
1685966657.849473,360238,1721.1494140625
1685966668.689357,361296,1717.9659423828125
1685966688.1096015,363194,1725.0224609375
1685966706.9189768,365021,1730.5333251953125
1685966721.8213224,366475,1740.164794921875
1685966748.909544,368468,1744.1522216796875
1685966770.3287258,369901,1749.6343994140625
1685966793.6726668,371538,1749.0
1685966816.5918562,373778,1761.5684814453125
1685966833.3738399,374761,1755.2083740234375
1685966853.1290402,376676,1762.1546630859375
1685966879.682723,378726,1769.755126953125
1685966904.3603399,380503,1771.7677001953125
1685966927.4139566,382120,1769.5799560546875
1685966935.551417,382907,1776.1600341796875
1685966949.1720243,383608,1782.9100341796875
1685966965.2885058,384509,1793.719970703125
1685966988.3343365,386102,1813.969970703125
1685967011.7758124,387777,1836.3399658203125
1685967030.964572,389028,1850.02001953125
1685967039.3613389,389848,1857.93994140625
1685967058.1029549,391082,1866.3699951171875
1685967078.289473,392399,1873.530029296875
1685967101.873038,394092,1888.4000244140625
1685967125.3527942,395715,1893.6099853515625
1685967145.9487264,397069,1904.8800048828125
1685967177.1642928,399517,1916.949951171875
1685967181.4696994,399930,1913.27001953125
1685967203.0902114,401394,1929.969970703125
1685967221.1306064,402479,1930.6500244140625
1685967241.47044,403841,1928.0899658203125
1685967254.4884267,405098,1927.6800537109375
1685967263.266869,405957,1926.5
1685967270.7342618,406688,1925.5
1685967294.5417988,409010,1932.5799560546875
1685967312.0938566,410039,1935.219970703125
1685967328.7297611,411044,1936.8900146484375
1685967355.0656836,412688,1937.280029296875
1685967386.050585,415081,1944.8499755859375
1685967403.807567,416189,1941.7900390625
1685967412.6968513,417051,1942.93994140625
1685967427.5808194,418498,1939.1099853515625
1685967438.9586384,419611,1940.8699951171875
1685967451.2370577,420813,1944.9300537109375
1685967492.7608135,424187,1948.6099853515625
1685967509.926626,425196,1947.06005859375
1685967518.2187834,425957,1936.969970703125
1685967526.187257,426716,1938.52001953125
1685967542.561233,428213,1939.6600341796875
1685967558.0525684,429602,1945.199951171875
1685967577.5252733,431411,1956.6600341796875
1685967601.215968,433029,1960.7900390625
1685967611.3848214,433954,1951.280029296875
1685967631.548864,435873,1951.1500244140625
1685967646.4197066,437314,1951.75
1685967657.6067092,438405,1958.18994140625
1685967682.1867192,440116,1963.010009765625
1685967698.6432528,441063,1961.5999755859375
1685967722.8403835,443412,1980.780029296875
1685967742.8758698,444736,1972.7099609375
1685967752.2995198,445654,1966.800048828125
1685967760.2708519,446427,1959.780029296875
1685967780.9598577,448444,1974.8399658203125
1685967794.5442326,449755,1965.510009765625
1685967806.7413597,450940,1968.3499755859375
1685967817.734967,452007,1966.3900146484375
1685967824.788303,452688,1958.9000244140625
1685967847.4138172,454905,1966.5699462890625
1685967857.9260974,455930,1969.3800048828125
1685967870.7757704,457172,1976.030029296875
1685967880.2393434,458095,1977.47998046875
1685967888.4948115,458904,1964.18994140625
1685967899.135335,459937,1962.1099853515625
1685967912.5529444,461246,1946.18994140625
1685967925.2437947,462485,1946.06005859375
1685967933.9734902,463335,1947.300048828125
1685967942.956384,464200,1947.1800537109375
1685967955.238576,465395,1951.0899658203125
1685967963.2939858,466182,1951.0
1685967975.7552328,467393,1949.3399658203125
1685968001.401984,469902,1949.0899658203125
1685968015.6525168,471282,1960.8699951171875
1685968025.6513247,472251,1959.4000244140625
1685968035.6564739,473219,1952.739990234375
1685968045.1508496,474143,1947.77001953125
1685968052.717823,474878,1948.0400390625
1685968068.3540218,476399,1951.8800048828125
1685968082.4092717,477765,1954.9300537109375
1685968093.4563832,478836,1950.1300048828125
1685968097.148988,479187,1938.6300048828125
1685968117.405322,481142,1951.3399658203125
1685968129.1830204,482281,1952.9300537109375
1685968142.0988925,483538,1962.5699462890625
1685968150.9318347,484399,1943.0
1685968162.3453054,485512,1946.8299560546875
1685968177.5443902,486985,1954.1099853515625
1685968183.97038,487602,1947.510009765625
1685968202.2330394,489381,1962.300048828125
1685968215.3680236,490659,1965.75
1685968228.1943336,491907,1965.75
1685968240.3028119,493088,1966.2099609375
1685968252.3469384,494251,1971.1199951171875
1685968260.6174269,495046,1962.5400390625
1685968276.4114363,496569,1962.3800048828125
1685968287.0292344,497602,1955.3599853515625
1685968295.449109,498417,1948.8699951171875
1685968309.478362,499789,1946.530029296875
1685968337.6262016,501813,1952.3699951171875
1685968347.2967873,502738,1933.280029296875
1685968356.2490182,503609,1936.6099853515625
1685968361.467696,504116,1923.199951171875
1685968365.4476948,504503,1905.300048828125
1685968382.5538177,506164,1907.3599853515625
1685968390.405809,506926,1907.8199462890625
1685968399.5370743,507821,1913.3900146484375
1685968410.953237,508934,1917.510009765625
1685968419.9897082,509802,1917.5699462890625
1685968429.3781593,510715,1904.8800048828125
1685968438.1865513,511574,1889.8499755859375
1685968448.1182308,512539,1890.22998046875
1685968463.6004786,514049,1901.02001953125
1685968474.163731,515081,1900.5999755859375
1685968493.6032782,516972,1910.260009765625
1685968497.5276773,517349,1893.469970703125
1685968508.0845084,518376,1897.5699462890625
1685968523.243466,519851,1890.43994140625
1685968532.1425164,520720,1880.1800537109375
1685968547.7153041,522238,1897.6700439453125
1685968574.7610636,524872,1891.8399658203125
1685968582.824151,525641,1882.2099609375
1685968598.1160073,527133,1890.0999755859375
1685968617.1870887,528993,1898.72998046875
1685968635.2830465,530755,1911.239990234375
1685968649.5398653,532132,1925.239990234375
1685968665.8841255,533715,1928.7099609375
1685968671.751114,534282,1925.1199951171875
1685968682.3873084,535318,1924.75
1685968692.259804,536277,1924.8699951171875
1685968705.3681023,537545,1914.3299560546875
1685968718.122688,538793,1917.7900390625
1685968727.7999215,539722,1917.3900146484375
1685968747.5423434,541646,1921.2099609375
1685968760.3206007,542890,1922.8599853515625
1685968775.5155137,544378,1921.8199462890625
1685968786.7104294,545473,1914.3399658203125
1685968792.6768234,546056,1904.219970703125
1685968809.4434962,547686,1917.9300537109375
1685968822.0659306,548916,1917.699951171875
1685968838.4096618,550518,1915.800048828125
1685968855.1809957,552152,1922.8299560546875
1685968866.5103896,553255,1922.06005859375
1685968872.1560166,553802,1906.0799560546875
1685968893.797835,555903,1922.0400390625
1685968908.8268447,557366,1918.1099853515625
1685968924.2649043,558871,1921.68994140625
1685968937.32466,560141,1918.239990234375
1685968948.940608,561269,1906.8800048828125
